"ArtistID","SongID"
79,32455
79,32456
79,32457
79,32458
79,32459
79,32460
79,32461
79,32462
79,32463
79,32464
79,32465
79,32466
79,32887
79,34302
80,476
80,477
80,478
80,479
80,480
80,481
80,482
80,483
80,484
80,485
80,486
80,487
80,488
80,489
80,490
80,491
80,492
80,493
80,494
80,495
80,496
80,497
80,498
80,499
80,500
80,501
80,502
80,503
80,504
80,505
80,506
80,507
80,508
80,509
80,510
80,511
80,512
80,513
80,8883
80,10700
80,14405
80,14406
80,14408
80,14410
80,14411
80,14414
80,14416
80,14417
80,14418
80,14430
80,26685
80,26687
80,26691
80,26692
80,30558
81,514
81,515
81,14423
81,14441
81,29153
81,29154
81,29155
81,29156
81,29157
81,29158
81,29159
81,29160
81,29161
81,29162
81,29163
81,29164
81,29165
81,29166
81,29167
81,29168
81,29169
81,29170
81,29171
81,29172
81,29173
81,29174
81,29175
81,29176
81,29177
81,29178
81,29179
81,29180
81,29181
81,29182
84,520
84,521
84,5215
84,7442
84,9562
84,10578
84,14431
84,14432
84,14433
84,14437
84,14439
84,14440
84,14442
84,14444
84,14446
84,14447
84,14450
84,14452
84,14453
84,14455
84,14480
84,22167
84,22168
84,22169
84,28577
84,28615
84,31863
84,32843
84,34779
84,34954
84,35620
84,35655
84,36165
84,36166
84,36488
84,36498
84,37446
84,37449
84,37839
84,37847
84,37862
84,38414
84,38750
84,39187
84,39888
84,39889
84,40373
84,40392
84,41420
84,41874
84,41883
84,42175
84,42296
84,42434
84,42727
84,42837
84,43038
84,43128
84,43247
84,43515
84,43659
84,43679
84,43881
84,44016
84,44162
84,44212
84,44259
84,44395
84,44628
84,44866
84,44991
86,522
86,11781
86,13836
86,14566
86,14567
86,14569
87,523
88,524
88,10168
88,14583
88,43838
89,525
89,526
89,527
89,528
89,529
89,530
89,10479
89,14584
89,14587
89,14589
89,14590
89,14591
89,14592
89,14593
89,14594
89,14596
89,14598
89,14599
89,14600
89,14601
89,14602
89,14604
89,14605
89,14606
89,14709
89,14724
89,18595
89,30704
89,35743
90,526
91,98
91,531
91,532
91,533
91,534
91,535
91,9871
91,9872
91,9873
91,9874
91,9875
91,9876
91,9877
91,9878
91,9879
91,9880
91,9881
91,9882
91,9883
91,9884
91,9885
91,9886
91,9887
91,9888
91,9889
91,9890
91,9891
91,9892
91,9893
91,10072
91,10073
91,10457
91,10458
91,11556
91,11557
91,11558
91,11559
91,11560
91,11561
91,11562
91,11563
91,14610
91,14611
91,14612
91,27613
91,27614
91,28129
91,28462
91,29878
91,31916
91,31917
91,40005
91,42779
92,536
92,537
92,14616
92,14617
92,14618
92,14619
92,28839
92,29681
92,29892
92,30567
92,30568
92,30673
92,30674
92,30676
92,33844
92,40501
92,40502
93,538
93,539
93,540
93,541
93,542
93,543
93,544
93,545
93,546
93,547
93,548
93,7444
93,7446
93,14622
93,14625
93,14626
93,14627
93,14628
93,14630
94,549
94,550
94,551
94,8265
94,14637
94,14638
94,14639
94,14640
94,14641
94,30954
94,30955
94,30956
94,30957
94,30958
94,30959
95,552
95,553
95,554
95,555
95,556
95,557
95,558
95,559
95,560
95,561
95,562
95,563
95,564
95,8843
95,10166
95,10319
95,10332
95,10333
95,10334
95,10818
95,10819
95,10820
95,10821
95,10822
95,10823
95,10824
95,10825
95,10826
95,10827
95,10828
95,10829
95,10830
95,10846
95,10847
95,10848
95,10849
95,10850
95,10851
95,10852
95,10853
95,10854
95,10855
95,10856
95,10857
95,10874
95,10875
95,10876
95,10877
95,10878
95,10879
95,10880
95,10881
95,10882
95,10883
95,10884
95,10885
95,10886
95,10887
95,10888
95,10889
95,10890
95,10941
95,10944
95,10947
95,10950
95,11064
95,11065
95,11066
95,11067
95,11068
95,11069
95,11070
95,11071
95,11072
95,11073
95,11074
95,11075
95,11076
95,11077
95,11078
95,11082
95,11083
95,11084
95,11088
95,11095
95,11098
95,11100
95,11104
95,11115
95,11120
95,11122
95,11130
95,11131
95,11132
95,11133
95,11134
95,11135
95,11136
95,11137
95,11141
95,11142
95,11143
95,11144
95,11145
95,11146
95,11147
95,11148
95,11149
95,11150
95,11151
95,11152
95,11153
95,11154
95,11155
95,11156
95,11157
95,11158
95,11159
95,11178
95,11179
95,11180
95,11181
95,11182
95,11183
95,11184
95,11185
95,11186
95,11187
95,11188
95,11189
95,11190
95,11191
95,11192
95,11193
95,11195
95,11200
95,14645
95,14647
95,14648
95,14658
95,14668
95,14669
95,14827
95,27628
95,29951
95,30721
95,36904
95,38388
95,42887
97,565
98,566
98,568
98,14682
98,14683
98,14684
98,14685
98,14686
98,14687
98,14689
98,14884
98,41353
98,42543
99,567
99,14688
99,43563
99,43564
99,43565
99,43566
100,569
100,36673
101,570
101,571
102,572
102,575
102,576
102,577
102,578
102,7449
102,8559
102,10538
102,10579
102,14704
102,14706
102,14708
102,14710
102,14711
102,14712
102,14714
102,14726
102,14727
102,14730
102,14731
102,14931
102,39590
102,39591
102,39592
103,573
103,10520
103,29099
103,29127
103,29619
103,30817
103,38009
103,43132
103,43143
103,43144
103,43146
103,43147
103,44514
104,574
104,14718
104,36441
104,44151
104,44152
105,579
105,9493
106,580
106,581
106,582
106,584
106,585
106,586
106,587
106,6034
106,7453
106,8485
106,8486
106,8487
106,8813
106,10385
106,11941
106,11942
106,11943
106,11944
106,11945
106,11946
106,11947
106,11948
106,11949
106,11950
106,11951
106,11952
106,11953
106,11954
106,11955
106,11956
106,11957
106,11958
106,11959
106,11960
106,11961
106,11962
106,11963
106,11964
106,11965
106,11966
106,11967
106,11968
106,14736
106,14740
106,14741
106,14744
106,14745
106,14746
106,14748
106,14750
106,14751
106,30563
106,30818
106,35489
106,36019
106,36976
106,37469
106,37470
106,37471
106,37472
106,37473
106,37474
106,38338
106,38339
106,38340
106,38341
106,38342
106,39589
106,39590
106,39591
106,39592
106,40896
106,40927
106,41118
106,42894
106,44732
106,44733
106,44734
106,44735
106,44736
106,44737
106,44738
106,44739
106,44740
107,588
107,589
107,590
107,591
107,14786
107,14787
107,14788
107,14789
107,14790
107,14791
107,14792
107,14794
107,14795
107,14796
107,14797
107,14798
107,14799
107,14800
107,14801
107,14802
107,14803
107,14804
107,14805
107,14807
107,14808
107,15051
107,15087
107,43949
108,592
109,593
110,594
110,595
110,6331
110,7455
110,9648
110,9651
110,9652
110,9811
110,9812
110,9813
110,9814
110,9815
110,9816
110,9817
110,10193
110,10459
110,10460
110,10461
110,10462
110,10463
110,10464
110,10465
110,10466
110,10467
110,10468
110,10469
110,10470
110,10471
110,10472
110,10473
110,10474
110,10475
110,10476
110,10477
110,10478
110,10676
110,10677
110,10678
110,10680
110,10681
110,10682
110,10763
110,12241
110,12300
110,12570
110,12708
110,12777
110,12783
110,12869
110,12928
110,12929
110,12930
110,13085
110,13088
110,14753
110,14755
110,14756
110,14757
110,14759
110,14760
110,14761
110,14762
110,14764
110,14765
110,14766
110,14767
110,14768
110,14769
110,14771
110,14772
110,14773
110,14774
110,14776
110,14777
110,14778
110,26798
110,29985
110,29990
110,29991
110,41707
112,596
112,597
112,598
112,599
112,7457
113,600
113,8647
113,14857
113,14858
113,14859
113,14861
113,14862
113,14863
113,14865
113,14866
113,14868
113,14871
113,14872
113,14873
114,601
114,602
114,8659
114,9836
114,9837
114,9838
114,9839
114,9840
114,9841
114,9842
114,9843
114,9844
114,9845
114,9846
114,9847
114,9848
114,9849
114,9851
114,9852
114,9853
114,9854
114,9855
114,9856
114,9857
114,9858
114,12870
114,14837
114,14838
114,14839
114,14840
114,14841
114,14842
114,14843
114,14844
114,14845
114,14846
114,14847
114,14848
114,14849
114,14851
114,14853
114,14854
114,14855
114,33017
114,44632
115,603
116,604
116,605
116,3126
116,14875
116,14876
116,14877
116,14878
116,14879
116,14880
116,14882
116,14883
116,14885
116,14886
116,14887
117,606
117,607
117,14890
117,14891
117,14892
117,14893
117,14894
117,14895
118,608
119,609
120,610
120,30819
120,32218
120,33379
120,38313
121,611
121,612
121,613
121,614
121,615
121,616
121,617
121,618
121,619
121,620
121,2540
121,9212
121,9463
121,9526
121,10720
121,12150
121,14902
121,14904
121,14905
121,14906
121,26229
121,26742
121,27569
121,29920
121,42163
121,43177
121,44769
121,44874
123,724
123,14932
123,14933
124,725
124,14937
124,14939
124,14942
125,726
125,727
125,728
125,729
125,730
125,731
125,732
125,733
125,734
125,735
125,736
125,14947
125,14948
125,14950
125,14953
125,14954
125,14956
125,14957
125,14958
125,14959
125,14961
125,15367
125,15376
126,737
127,738
127,739
128,740
128,15045
129,741
129,742
129,743
129,15054
129,15055
129,15056
129,31213
129,32594
129,38711
129,43963
130,744
130,41620
130,41622
130,41623
130,41624
130,43711
131,745
131,10165
132,747
132,748
132,750
132,752
132,753
132,7474
132,7476
132,7477
132,7593
132,8651
132,15114
132,15115
132,15116
132,15120
132,15647
132,15656
132,27656
132,31528
132,37433
132,40866
133,754
133,755
133,756
133,757
133,758
133,759
133,760
133,761
133,762
133,763
133,764
133,765
133,766
133,767
133,768
133,769
133,770
133,771
133,772
133,773
133,774
133,775
133,776
133,777
133,778
133,779
133,780
133,781
133,15123
133,15124
133,15125
133,15126
133,15128
133,15129
133,15130
133,15670
133,26893
133,30017
133,40136
133,40137
133,40138
133,40139
133,40141
133,40142
134,782
136,784
136,785
137,786
137,15154
137,15155
137,30829
137,35067
137,40112
137,40113
137,40114
137,40115
137,40116
137,40117
139,788
139,789
140,790
140,9533
140,9535
140,12455
140,12456
140,12457
140,12458
140,12459
140,12460
140,15165
140,15166
140,15168
140,15169
140,15170
140,15171
142,793
142,15172
142,31261
142,31262
142,31263
142,35129
143,794
144,796
144,797
144,798
144,799
144,800
144,801
144,802
144,803
144,7479
144,7481
144,15193
144,30418
144,31988
145,804
145,15194
145,38999
146,805
147,806
147,807
147,808
147,809
147,810
147,811
147,812
147,814
147,815
147,816
147,817
147,819
147,820
147,821
147,822
147,823
147,7483
147,10521
147,11647
147,15195
147,15196
147,15197
147,15199
147,15200
147,15201
147,15202
147,15203
147,15204
147,15205
147,15207
147,15208
147,15209
147,15210
147,15211
147,15212
147,15213
147,15214
147,15216
147,15217
147,15218
147,15219
147,15220
147,15221
147,15222
147,15224
147,15225
147,15226
147,15227
147,15834
147,15850
147,15864
147,30312
147,38916
147,38917
147,39543
148,824
149,825
150,826
150,827
150,830
150,832
150,833
150,834
150,835
150,836
150,837
150,838
150,839
150,840
150,841
150,3485
150,3516
150,7310
150,7484
150,15252
150,15253
150,15254
150,15255
150,15256
150,15257
150,15259
150,15260
150,15261
150,15264
150,15265
150,15266
150,15267
150,15268
150,15269
150,15270
150,15271
150,15272
150,15273
150,15274
150,29250
150,37385
150,44952
150,44953
150,44954
150,44955
151,828
152,829
154,842
155,843
155,844
155,845
155,846
155,847
155,848
155,15275
156,849
156,850
157,851
158,852
159,853
159,854
160,855
161,856
162,857
163,858
163,859
163,860
163,861
163,862
163,863
163,864
163,15374
163,15377
163,15379
163,16123
163,23040
163,29795
163,32874
163,35750
163,35937
163,44722
163,44723
165,865
165,866
165,867
165,868
165,4735
165,14571
165,15388
165,26755
166,869
166,870
166,871
166,872
166,873
166,874
166,875
166,876
166,877
166,878
166,879
166,880
166,881
166,882
166,5164
166,5314
166,12331
166,12334
166,30900
166,30978
166,32191
166,32252
166,32253
166,32254
166,32255
166,32256
166,32257
166,32261
166,32263
166,32264
166,32266
166,32268
166,32269
166,35958
166,35959
166,35960
166,40094
166,44696
166,44697
166,44698
168,884
168,885
168,886
168,887
168,888
168,889
168,890
168,31079
168,33516
171,892
173,556
173,893
173,894
173,895
173,896
173,897
173,898
173,3788
173,9245
173,9246
173,9247
173,9248
173,9249
173,9250
173,9929
173,11436
173,15394
173,15395
173,15396
173,15397
173,15398
173,15400
173,15401
173,15403
173,15408
173,15410
173,15411
173,28295
173,30918
173,30919
173,31640
173,31663
173,32183
173,33246
173,43368
173,43369
173,43371
173,44590
173,44856
173,44858
173,44859
173,44860
173,44861
173,44865
173,44868
173,44870
173,44871
173,44872
174,899
175,900
175,15424
175,15426
175,15427
175,15429
175,16211
176,901
177,902
177,903
177,15433
177,28265
177,33042
177,37491
178,904
178,9483
178,15435
178,15436
178,15438
178,15440
179,905
179,906
179,35140
179,35141
179,40922
179,43205
181,907
181,908
181,909
181,15444
182,831
182,910
182,911
182,912
182,913
182,914
182,29279
182,29392
182,33493
182,42124
183,915
183,916
183,917
183,918
183,919
183,8564
183,12715
183,12716
183,29956
183,41278
184,920
186,922
186,923
186,924
188,925
188,927
188,928
188,929
188,931
188,932
188,933
188,934
188,935
188,936
188,937
188,7501
189,930
190,938
190,11891
190,34514
191,939
191,940
191,941
191,942
191,943
191,944
191,945
191,946
191,15689
191,15690
191,15691
191,15692
191,15693
191,15694
191,15695
191,15696
191,15697
191,26217
192,947
192,35760
193,948
193,949
193,950
193,951
193,952
193,953
193,954
193,955
193,956
193,957
193,958
193,959
193,960
193,961
193,962
193,963
193,965
193,966
193,967
193,968
193,969
193,970
193,971
193,13245
193,15699
193,15700
193,15702
193,15703
193,27029
193,27671
193,27672
193,30034
194,972
194,973
194,974
194,975
194,976
194,977
194,978
194,7503
194,30290
194,34224
194,44588
195,979
197,980
197,981
197,985
197,15896
197,15897
197,30156
197,30160
197,30826
197,36515
197,36516
197,37565
197,37579
197,39315
197,39316
197,39317
197,41621
199,983
199,984
201,986
202,987
202,988
202,989
203,990
204,991
205,992
205,993
205,994
205,995
205,996
205,997
205,998
205,999
205,1001
205,1002
205,1003
205,1004
205,1007
205,1008
205,1009
205,1010
205,1011
205,1012
205,1013
205,1014
205,1015
205,1016
205,1017
205,1018
205,1019
205,1020
205,1021
205,1022
205,1023
205,1024
205,1025
205,1026
205,1027
205,1028
205,1029
205,1030
205,1031
205,1032
205,1033
205,1034
205,1035
205,1037
205,1038
205,1039
205,1040
205,1041
205,1042
205,1043
205,3417
205,4841
205,6787
205,8362
205,8794
205,9689
205,9690
205,9691
205,9692
205,9693
205,9694
205,9695
205,9696
205,9697
205,9698
205,9699
205,9700
205,9701
205,9702
205,9703
205,9704
205,9705
205,9706
205,9708
205,9709
205,9710
205,9711
205,9712
205,9713
205,9714
205,9715
205,9716
205,9717
205,9718
205,9719
205,9720
205,9721
205,9722
205,9723
205,9724
205,9725
205,9726
205,9727
205,9728
205,9729
205,9730
205,9731
205,9732
205,9894
205,9895
205,9896
205,9987
205,9989
205,10480
205,10481
205,10482
205,10483
205,10484
205,10485
205,10832
205,10833
205,10834
205,10835
205,10836
205,10837
205,10838
205,10839
205,10840
205,10841
205,10842
205,10843
205,10844
205,12239
205,12782
205,13209
205,15707
205,15708
205,15709
205,15710
205,15711
205,15712
205,15713
205,15714
205,15716
205,15717
205,15718
205,15719
205,15721
205,15722
205,15723
205,15724
205,15725
205,15726
205,15727
205,15728
205,15729
